CSV Data,0.00sec - 478.55sec
DATASET,F055
VERSION,1
SERIES,CH_1,CH_2,CH_3,CH_4
4715,-2.79,2.01434,-0.8,11.0105
4716,-2.79,2.01434,-0.8,11.59
4717,-2.8,2.02101,-1,11.59
4718,-2.8,2.01434,-1,10.431
4719,-2.79,2.01434,-0.8,10.431
4720,-2.8,2.02101,-1,9.272
4721,-2.81,2.02101,-1,8.6925
4722,-2.81,2.02768,-1.2,9.272
4723,-2.79,2.02101,-1.2,9.851501
4724,-2.81,2.02101,-1.2,9.272
4725,-2.81,2.02768,-0.8,8.6925
4726,-2.8,2.02101,-1,8.113
4727,-2.8,2.02768,-1.2,8.113
4728,-2.81,2.02768,-1.2,8.6925
4729,-2.81,2.02101,-1,8.113
4730,-2.8,2.02768,-1,7.5335
4731,-2.81,2.02768,-0.8,8.113
4732,-2.79,2.02768,-0.8,7.5335
4733,-2.79,2.02768,-0.8,6.954
4734,-2.79,2.02768,-1.2,6.3745
4735,-2.8,2.02768,-1.2,6.954
4736,-2.8,2.02768,-1,6.954
4737,-2.79,2.03435,-0.8,6.3745
4738,-2.8,2.02768,-1,6.954
4739,-2.8,2.03435,-0.8,6.3745
4740,-2.8,2.02768,-0.8,5.795
4741,-2.8,2.03435,-0.8,5.2155
4742,-2.81,2.03435,-0.8,5.795
4743,-2.8,2.03435,-0.8,3.477
4744,-2.81,2.03435,-0.8,4.0565
4745,-2.8,2.03435,-0.8,4.0565
4746,-2.82,2.03435,-0.8,4.0565
4747,-2.82,2.03435,-1,4.0565
4748,-2.82,2.03435,-1.2,2.8975
4749,-2.83,2.04102,-1.2,2.8975
4750,-2.83,2.03435,-1,2.8975
4751,-2.83,2.04102,-1,2.318
4752,-2.81,2.03435,-0.8,1.159
4753,-2.82,2.04102,-0.8,1.7385
4754,-2.81,2.04102,-1,1.7385
4755,-2.82,2.03435,-1,1.159
4756,-2.82,2.04102,-1,0
4757,-2.82,2.04102,-1,1.159
4758,-2.82,2.04102,-0.8,1.159
4759,-2.82,2.04102,-0.8,0
4760,-2.81,2.04102,-0.8,-0.5795
4761,-2.81,2.04102,-0.8,0
4762,-2.82,2.04769,-1,0
4763,-2.82,2.04102,-1,-1.7385
4764,-2.81,2.04769,-0.8,-2.318
4765,-2.82,2.04769,-0.8,-1.7385
4766,-2.81,2.04769,-0.8,-2.8975
4767,-2.8,2.04769,-0.8,-4.0565
4768,-2.81,2.04769,-0.8,-4.0565
4769,-2.81,2.04769,-0.8,-4.0565
4770,-2.82,2.04769,-0.8,-4.0565
4771,-2.81,2.04769,-1,-5.2155
4772,-2.81,2.04769,-1,-5.2155
4773,-2.81,2.04769,-1,-6.3745
4774,-2.8,2.04769,-1.2,-6.954
4775,-2.82,2.05436,-1.2,-7.5335
4776,-2.82,2.04769,-1.6,-8.113
4777,-2.82,2.05436,-1.4,-8.113
4778,-2.81,2.04769,-1.4,-9.272
4779,-2.82,2.05436,-1.2,-9.272
4780,-2.82,2.04769,-1.2,-9.272
4781,-2.83,2.05436,-1.4,-9.851501
4782,-2.83,2.05436,-1.4,-9.851501
4783,-2.83,2.05436,-1.2,-11.0105
4784,-2.83,2.05436,-1.2,-11.59
4785,-2.83,2.05436,-1.2,-12.749
4786,-2.82,2.05436,-1.2,-13.3285
4787,-2.84,2.05436,-1.4,-13.3285
4788,-2.83,2.05436,-1.4,-13.908
4789,-2.84,2.05436,-1.4,-15.067
4790,-2.83,2.06103,-1.4,-15.6465
4791,-2.83,2.06103,-1,-15.6465
4792,-2.83,2.06103,-1,-16.226
4793,-2.82,2.06103,-0.8,-16.226
4794,-2.83,2.06103,-0.8,-17.385
4795,-2.83,2.06103,-1,-17.9645
4796,-2.83,2.06103,-0.8,-19.1235
4797,-2.83,2.06103,-0.8,-19.703
4798,-2.83,2.06103,-0.8,-20.2825
4799,-2.84,2.06103,-0.8,-20.2825
4800,-2.82,2.06103,-0.8,-21.4415
4801,-2.83,2.06103,-1,-22.021
4802,-2.83,2.06103,-1,-22.021
4803,-2.84,2.06103,-1,-23.18
4804,-2.83,2.0677,-1.2,-24.9185
4805,-2.83,2.06103,-1,-24.339
4806,-2.82,2.0677,-1,-24.9185
4807,-2.82,2.0677,-0.6,-25.498
4808,-2.83,2.06103,-0.8,-27.2365
4809,-2.83,2.06103,-0.8,-28.3955
4810,-2.83,2.0677,-0.8,-28.975
4811,-2.85,2.0677,-0.8,-29.5545
4812,-2.83,2.0677,-0.8,-30.7135
4813,-2.84,2.0677,-0.8,-31.293
4814,-2.84,2.0677,-1,-31.293
4815,-2.84,2.0677,-1.2,-32.452
4816,-2.84,2.0677,-1,-33.0315
4817,-2.84,2.0677,-0.8,-34.1905
4818,-2.85,2.0677,-0.8,-35.3495
4819,-2.85,2.0677,-0.8,-35.929
4820,-2.85,2.07437,-0.8,-37.088
4821,-2.83,2.0677,-1,-38.247
4822,-2.84,2.07437,-0.6,-38.247
4823,-2.83,2.07437,-1,-39.9855
4824,-2.84,2.0677,-0.8,-40.565
4825,-2.83,2.07437,-1,-41.724
4826,-2.84,2.07437,-1,-42.3035
4827,-2.84,2.07437,-1.2,-42.883
4828,-2.83,2.07437,-1,-44.042
4829,-2.84,2.07437,-1,-45.201
4830,-2.84,2.07437,-0.6,-46.36
4831,-2.84,2.07437,-0.8,-47.519
4832,-2.84,2.07437,-0.8,-48.0985
4833,-2.84,2.07437,-1,-49.837
4834,-2.84,2.08104,-0.6,-49.837
4835,-2.83,2.08104,-0.8,-50.4165
4836,-2.83,2.07437,-0.8,-52.7345
4837,-2.84,2.08104,-0.6,-53.314
4838,-2.84,2.07437,-0.8,-53.8935
4839,-2.84,2.08104,-0.6,-54.473
4840,-2.85,2.08104,-0.8,-55.632
4841,-2.84,2.08104,-0.8,-56.2115
4842,-2.85,2.08104,-0.6,-56.791
4843,-2.84,2.08104,-0.8,-58.5295
4844,-2.85,2.08104,-1,-59.6885
4845,-2.86,2.08104,-0.8,-59.6885
4846,-2.85,2.08104,-0.8,-61.427
4847,-2.85,2.08104,-0.8,-62.586
4848,-2.85,2.08104,-0.8,-63.1655
4849,-2.86,2.08104,-0.6,-63.745
4850,-2.85,2.08104,-0.8,-66.063
4851,-2.84,2.08771,-0.8,-66.6425
4852,-2.86,2.08104,-0.6,-67.80151
4853,-2.84,2.08771,-0.4,-68.381
4854,-2.84,2.08104,-0.8,-68.381
4855,-2.84,2.08771,-0.6,-69.54
4856,-2.85,2.08771,-0.8,-71.2785
4857,-2.85,2.08771,-0.8,-71.858
4858,-2.84,2.08771,-0.8,-73.01701
4859,-2.85,2.08771,-0.6,-74.176
4860,-2.83,2.08771,-0.6,-74.7555
4861,-2.85,2.08771,-0.8,-75.335
4862,-2.84,2.08771,-1,-75.335
4863,-2.85,2.08771,-0.8,-78.23251
4864,-2.86,2.08771,-0.6,-78.812
4865,-2.85,2.08771,-0.6,-79.3915
4866,-2.86,2.08771,-0.6,-79.3915
4867,-2.85,2.08771,-0.8,-81.7095
4868,-2.85,2.08771,-0.6,-82.289
4869,-2.85,2.09438,-0.8,-83.44801
4870,-2.85,2.09438,-0.4,-84.0275
4871,-2.85,2.08771,-0.4,-84.607
4872,-2.86,2.09438,-0.2,-85.76601
4873,-2.85,2.09438,-0.2,-86.925
4874,-2.86,2.09438,-0.4,-87.5045
4875,-2.86,2.09438,-0.4,-88.66351
4876,-2.85,2.09438,-0.4,-89.8225
4877,-2.85,2.09438,-0.4,-90.402
4878,-2.86,2.09438,-0.4,-92.1405
4879,-2.85,2.09438,-0.4,-92.72
4880,-2.86,2.09438,-0.4,-93.2995
4881,-2.85,2.09438,-0.2,-94.4585
4882,-2.86,2.09438,-0.4,-95.038
4883,-2.86,2.09438,-0.4,-96.7765
4884,-2.86,2.10105,-0.4,-97.356
4885,-2.86,2.09438,-0.4,-97.9355
4886,-2.87,2.09438,-0.4,-99.09451
4887,-2.85,2.09438,-0.2,-100.2535
4888,-2.85,2.10105,-0.2,-100.2535
4889,-2.86,2.10105,-0.2,-101.4125
4890,-2.86,2.10105,-0.4,-102.5715
4891,-2.85,2.10105,-0.4,-103.151
4892,-2.86,2.10105,-0.2,-104.8895
4893,-2.86,2.10105,-0.4,-104.8895
4894,-2.86,2.10105,-0.4,-105.469
4895,-2.85,2.10105,-0.4,-107.2075
4896,-2.86,2.10105,-0.2,-107.787
4897,-2.86,2.10105,-0.4,-108.3665
4898,-2.87,2.10105,-0.2,-110.105
4899,-2.86,2.10105,-0.4,-110.6845
4900,-2.88,2.10105,-0.2,-110.6845
4901,-2.86,2.10105,-0.4,-112.423
4902,-2.86,2.10105,-0.4,-111.8435
4903,-2.86,2.10772,-0.4,-113.0025
4904,-2.86,2.10105,-0.4,-113.582
4905,-2.86,2.10105,-0.4,-114.741
4906,-2.87,2.10105,-0.6,-115.9
4907,-2.87,2.10105,-0.4,-117.059
4908,-2.87,2.10772,-0.6,-118.218
4909,-2.86,2.10772,-0.6,-118.7975
4910,-2.85,2.10772,-0.8,-118.7975
4911,-2.86,2.10772,-0.6,-119.377
4912,-2.86,2.10772,-0.6,-120.536
4913,-2.86,2.10772,-0.4,-121.1155
4914,-2.87,2.10105,-0.2,-122.2745
4915,-2.85,2.10772,-0.2,-121.695
4916,-2.86,2.10772,-0.2,-122.2745
4917,-2.86,2.10772,-0.2,-124.013
4918,-2.86,2.10772,-0.2,-124.5925
4919,-2.87,2.10772,-0.4,-125.7515
4920,-2.87,2.10772,-0.4,-126.331
4921,-2.85,2.10772,-0.4,-126.331
4922,-2.86,2.10772,-0.2,-127.49
4923,-2.86,2.10772,-0.6,-128.649
4924,-2.85,2.10772,-0.4,-129.808
4925,-2.86,2.10772,-0.4,-129.808
4926,-2.86,2.10772,-0.2,-130.3875
4927,-2.87,2.10772,-0.2,-131.5465
4928,-2.87,2.11439,-0.2,-132.126
4929,-2.87,2.10772,-0.2,-132.126
4930,-2.87,2.11439,-0.4,-132.7055
4931,-2.87,2.11439,-0.4,-132.7055
4932,-2.88,2.11439,-0.4,-133.8645
4933,-2.87,2.11439,-0.2,-133.8645
4934,-2.88,2.11439,-0.2,-133.285
4935,-2.87,2.11439,-0.4,-135.0235
4936,-2.87,2.11439,-0.2,-135.603
4937,-2.87,2.11439,-0.4,-136.762
4938,-2.87,2.11439,-0.4,-136.1825
4939,-2.87,2.11439,-0.6,-137.3415
4940,-2.87,2.11439,-0.6,-137.921
4941,-2.88,2.12106,-0.4,-137.3415
4942,-2.87,2.11439,-0.4,-139.08
4943,-2.88,2.12106,-0.4,-140.239
4944,-2.87,2.11439,-0.4,-140.8185
4945,-2.86,2.12106,-0.2,-139.6595
4946,-2.88,2.12106,-0.2,-140.8185
4947,-2.87,2.11439,-0.2,-140.8185
4948,-2.88,2.12106,-0.2,-142.557
4949,-2.86,2.12106,-0.2,-141.398
4950,-2.88,2.12106,-0.2,-142.557
4951,-2.87,2.12106,-0.4,-142.557
4952,-2.86,2.12106,-0.4,-142.557
4953,-2.88,2.12106,-0.4,-143.1365
4954,-2.86,2.12106,-0.4,-144.2955
4955,-2.87,2.12773,-0.2,-144.2955
4956,-2.88,2.12773,-0.2,-144.2955
4957,-2.87,2.12773,-0.2,-144.2955
4958,-2.88,2.12773,0,-144.875
4959,-2.87,2.12773,-0.2,-144.875
4960,-2.89,2.12106,-0.2,-145.4545
4961,-2.88,2.12773,-0.4,-144.875
4962,-2.87,2.12773,-0.4,-146.034
4963,-2.89,2.1344,-0.2,-146.034
4964,-2.87,2.12773,-0.4,-145.4545
4965,-2.87,2.12773,0,-146.6135
4966,-2.88,2.12773,0,-147.7725
4967,-2.88,2.1344,-0.2,-147.193
4968,-2.88,2.1344,-0.4,-147.7725
4969,-2.87,2.12773,-0.2,-147.7725
4970,-2.88,2.1344,-0.2,-147.7725
4971,-2.87,2.1344,-0.2,-148.352
4972,-2.88,2.1344,-0.2,-148.352
4973,-2.88,2.1344,-0.2,-148.352
4974,-2.88,2.1344,-0.4,-148.9315
4975,-2.89,2.1344,-0.2,-150.0905
4976,-2.88,2.1344,0,-149.511
4977,-2.89,2.1344,-0.2,-148.9315
4978,-2.88,2.1344,0,-148.9315
4979,-2.89,2.14107,-0.2,-148.9315
4980,-2.9,2.14107,0,-149.511
4981,-2.88,2.14107,-0.2,-148.352
4982,-2.9,2.14107,0,-148.352
4983,-2.87,2.14107,0,-149.511
4984,-2.89,2.14107,0,-149.511
4985,-2.89,2.14107,0,-148.9315
4986,-2.9,2.14107,0,-148.9315
4987,-2.9,2.14107,-0.2,-148.9315
4988,-2.89,2.14107,-0.2,-149.511
4989,-2.9,2.14107,-0.2,-148.9315
4990,-2.88,2.14107,0,-148.352
4991,-2.9,2.14107,0,-148.352
4992,-2.89,2.14774,0,-148.352
4993,-2.89,2.14107,0,-147.193
4994,-2.9,2.14774,0,-147.7725
4995,-2.89,2.14774,0,-148.352
4996,-2.9,2.14107,0,-147.7725
4997,-2.89,2.14107,0,-147.7725
4998,-2.89,2.14107,-0.2,-147.7725
4999,-2.9,2.14774,0,-148.352
5000,-2.89,2.14774,0,-147.7725
5001,-2.9,2.14774,0,-146.034
5002,-2.9,2.14774,0,-147.193
5003,-2.9,2.14774,0,-147.193
5004,-2.9,2.14774,0,-146.6135
5005,-2.89,2.14774,0,-146.6135
5006,-2.89,2.14774,0,-146.034
5007,-2.89,2.14774,0,-144.875
5008,-2.9,2.15441,0,-145.4545
5009,-2.9,2.15441,0.2,-144.875
5010,-2.9,2.14774,0,-144.875
5011,-2.9,2.15441,0,-143.716
5012,-2.89,2.15441,0,-143.716
5013,-2.91,2.15441,0,-143.1365
5014,-2.91,2.15441,0,-142.557
5015,-2.9,2.15441,0.2,-141.398
5016,-2.9,2.15441,0,-141.398
5017,-2.9,2.15441,0,-141.398
5018,-2.9,2.15441,0,-140.239
5019,-2.9,2.15441,0,-139.08
5020,-2.91,2.15441,0.2,-139.6595
5021,-2.91,2.15441,0.2,-139.08
5022,-2.89,2.15441,0.2,-139.08
5023,-2.91,2.16108,0,-138.5005
5024,-2.89,2.16108,0,-137.3415
5025,-2.9,2.16108,0,-136.762
5026,-2.9,2.15441,0.2,-136.1825
5027,-2.9,2.15441,0.2,-136.1825
5028,-2.91,2.16108,0.2,-135.0235
5029,-2.9,2.16108,0.2,-134.444
5030,-2.91,2.16108,0.2,-134.444
5031,-2.9,2.16108,0.2,-132.7055
5032,-2.9,2.16108,0,-132.126
5033,-2.91,2.16108,0,-132.126
5034,-2.91,2.16775,0.2,-131.5465
5035,-2.91,2.16775,0,-130.967
5036,-2.91,2.16775,0,-130.3875
5037,-2.91,2.16775,0,-130.3875
5038,-2.9,2.16775,0,-129.808
5039,-2.91,2.16775,0,-128.649
5040,-2.91,2.16775,0,-128.0695
5041,-2.91,2.16775,0,-126.331
5042,-2.91,2.16775,0,-126.331
5043,-2.92,2.16775,0,-125.7515
5044,-2.92,2.17442,0,-125.172
5045,-2.92,2.16775,0.2,-124.013
5046,-2.91,2.17442,0.2,-123.4335
5047,-2.91,2.17442,0.2,-123.4335
5048,-2.93,2.17442,0.4,-122.854
5049,-2.91,2.17442,0.2,-121.695
5050,-2.92,2.17442,0.2,-120.536
5051,-2.91,2.18109,0.2,-118.7975
5052,-2.91,2.17442,0,-118.7975
5053,-2.92,2.18109,0.2,-117.059
5054,-2.91,2.18109,0.2,-116.4795
5055,-2.92,2.18109,0.4,-115.9
5056,-2.91,2.18109,0.4,-115.9
5057,-2.92,2.18109,0.4,-113.582
5058,-2.91,2.18109,0.4,-113.0025
5059,-2.9,2.18109,0.6,-111.8435
5060,-2.9,2.18109,0.6,-111.8435
5061,-2.91,2.18776,0.4,-108.946
5062,-2.91,2.18776,0.4,-110.105
5063,-2.91,2.18776,0.2,-107.787
5064,-2.91,2.18776,0.2,-106.628
5065,-2.93,2.18776,0.2,-106.0485
5066,-2.91,2.18776,0.4,-104.8895
5067,-2.93,2.18776,0.2,-103.7305
5068,-2.92,2.19443,0.2,-102.5715
5069,-2.92,2.19443,0.2,-100.2535
5070,-2.92,2.19443,0,-99.674
5071,-2.91,2.19443,0.2,-99.09451
5072,-2.91,2.19443,0.4,-97.9355
5073,-2.9,2.19443,0,-96.19701
5074,-2.93,2.19443,0.2,-95.038
5075,-2.93,2.2011,0.2,-93.87901
5076,-2.93,2.19443,0.2,-93.2995
5077,-2.94,2.2011,0,-91.561
5078,-2.92,2.19443,-0.2,-90.402
5079,-2.93,2.2011,0,-88.66351
5080,-2.93,2.2011,0,-86.925
5081,-2.93,2.2011,0,-85.1865
5082,-2.93,2.2011,0.2,-85.76601
5083,-2.93,2.2011,0,-84.607
5084,-2.94,2.2011,0,-82.289
5085,-2.93,2.20777,0,-80.5505
5086,-2.94,2.2011,0.2,-78.812
5087,-2.93,2.20777,0,-78.23251
5088,-2.93,2.20777,0.2,-77.0735
5089,-2.95,2.20777,0.2,-75.91451
5090,-2.93,2.20777,0.2,-74.7555
5091,-2.94,2.20777,0.2,-73.01701
5092,-2.93,2.20777,0.2,-70.69901
5093,-2.93,2.21444,0.4,-69.54
5094,-2.93,2.20777,0.2,-67.80151
5095,-2.93,2.21444,0.2,-66.6425
5096,-2.95,2.21444,0,-64.904
5097,-2.93,2.21444,0.2,-62.586
5098,-2.94,2.22111,0,-61.427
5099,-2.93,2.21444,0,-60.268
5100,-2.94,2.21444,0,-59.109
5101,-2.94,2.22111,0,-56.791
5102,-2.95,2.22111,0,-56.2115
5103,-2.94,2.22111,0,-55.0525
5104,-2.94,2.22111,0,-53.314
5105,-2.94,2.22111,-0.2,-52.155
5106,-2.93,2.22111,-0.2,-49.837
5107,-2.95,2.22778,-0.2,-48.678
5108,-2.94,2.22778,0,-47.519
5109,-2.95,2.22778,-0.2,-46.36
5110,-2.94,2.22778,-0.2,-45.201
5111,-2.95,2.22778,0,-43.4625
5112,-2.94,2.22778,0,-41.724
5113,-2.93,2.22778,0,-40.565
5114,-2.94,2.22778,0,-38.8265
5115,-2.96,2.22778,0,-37.6675
5116,-2.95,2.23445,0,-35.929
5117,-2.94,2.22778,0,-34.77
5118,-2.95,2.23445,0,-33.611
5119,-2.96,2.23445,-0.2,-32.452
5120,-2.95,2.23445,-0.2,-31.293
5121,-2.96,2.23445,-0.2,-29.5545
5122,-2.95,2.23445,-0.2,-29.5545
5123,-2.95,2.24112,-0.4,-27.816
5124,-2.96,2.24112,-0.2,-26.0775
5125,-2.95,2.24112,-0.2,-24.9185
5126,-2.95,2.24112,0.2,-24.339
5127,-2.95,2.24112,0,-22.021
5128,-2.95,2.24112,0.2,-21.4415
5129,-2.96,2.24779,0,-20.2825
5130,-2.95,2.24112,-0.2,-19.1235
5131,-2.96,2.24779,-0.2,-17.9645
5132,-2.94,2.24112,-0.4,-16.8055
5133,-2.95,2.24779,-0.4,-15.067
5134,-2.96,2.24779,-0.6,-14.4875
5135,-2.94,2.24779,-0.4,-12.749
5136,-2.95,2.24779,-0.4,-11.59
5137,-2.94,2.25446,-0.4,-11.0105
5138,-2.95,2.25446,-0.6,-10.431
5139,-2.94,2.25446,-0.4,-9.851501
5140,-2.94,2.25446,-0.6,-8.113
5141,-2.96,2.25446,-0.6,-6.3745
5142,-2.95,2.26113,-0.6,-6.3745
5143,-2.95,2.26113,-0.6,-5.2155
5144,-2.95,2.25446,-0.8,-2.8975
5145,-2.94,2.25446,-0.4,-2.8975
5146,-2.95,2.26113,-0.4,-2.318
5147,-2.95,2.26113,-0.4,-1.159
5148,-2.97,2.2678,-0.6,0
5149,-2.97,2.26113,-0.6,0.5795
5150,-2.97,2.26113,-0.6,1.159
5151,-2.97,2.2678,-0.4,1.159
5152,-2.96,2.2678,-0.6,2.318
5153,-2.96,2.2678,-0.6,4.0565
5154,-2.97,2.2678,-0.6,3.477
5155,-2.97,2.27447,-0.6,4.0565
5156,-2.97,2.27447,-0.6,3.477
5157,-2.97,2.2678,-0.4,5.795
5158,-2.97,2.27447,-0.4,6.954
5159,-2.97,2.27447,-0.4,6.954
5160,-2.95,2.27447,-0.8,7.5335
5161,-2.96,2.27447,-0.6,8.113
5162,-2.97,2.27447,-0.4,8.113
5163,-2.96,2.27447,-0.6,9.272
5164,-2.97,2.27447,-0.8,9.851501
5165,-2.96,2.28114,-0.8,10.431
5166,-2.98,2.28114,-0.8,11.59
5167,-2.98,2.28114,-0.6,11.59
5168,-2.96,2.28114,-0.6,12.1695
5169,-2.98,2.28114,-0.6,12.749
5170,-2.96,2.28114,-0.6,13.3285
5171,-2.98,2.28114,-0.6,13.3285
5172,-2.97,2.28114,-0.6,13.908
5173,-2.97,2.28781,-0.6,13.908
5174,-2.97,2.28781,-0.6,13.908
5175,-2.98,2.28781,-0.8,13.908
5176,-2.99,2.28781,-0.8,13.3285
5177,-2.98,2.29448,-0.8,13.3285
5178,-2.99,2.29448,-0.6,13.3285
5179,-2.97,2.29448,-0.8,14.4875
5180,-2.98,2.29448,-0.6,15.067
5181,-2.97,2.30115,-0.6,15.6465
5182,-2.99,2.29448,-0.6,14.4875
5183,-2.99,2.30115,-0.6,15.067
5184,-2.99,2.30115,-0.8,15.067
5185,-2.99,2.30115,-1,15.067
5186,-2.98,2.30115,-1,13.908
5187,-2.97,2.30115,-1,14.4875
5188,-2.98,2.30115,-0.8,14.4875
5189,-2.99,2.30115,-1,13.908
5190,-2.99,2.30782,-0.8,13.908
5191,-2.98,2.30782,-0.8,13.908
5192,-2.99,2.30782,-1,13.3285
5193,-2.98,2.30782,-0.8,13.3285
5194,-2.99,2.30782,-0.8,13.3285
5195,-2.99,2.31449,-0.8,13.3285
5196,-3,2.31449,-1,13.3285
5197,-2.99,2.31449,-1,13.3285
5198,-2.98,2.31449,-0.8,12.749
5199,-3,2.31449,-0.8,12.1695
5200,-3,2.31449,-0.8,12.1695
5201,-3,2.32116,-0.6,12.1695
5202,-3.01,2.32116,-0.8,11.0105
5203,-3.01,2.32116,-0.8,10.431
5204,-3,2.32116,-1,10.431
5205,-3,2.32116,-1,10.431
5206,-3,2.32116,-1,9.851501
5207,-3.01,2.32116,-0.8,9.272
5208,-2.99,2.32116,-1.2,8.6925
5209,-3.01,2.32783,-1,8.113
5210,-3.01,2.32783,-0.8,7.5335
5211,-3,2.32783,-0.8,6.954
5212,-3.01,2.32783,-1,6.3745
5213,-3.01,2.32783,-0.8,5.795
5214,-3.01,2.32783,-0.8,5.795
5215,-3,2.32783,-0.8,5.2155
5216,-3,2.32783,-0.8,4.0565
5217,-2.99,2.3345,-0.8,4.0565
5218,-3,2.3345,-0.8,2.318
5219,-3.01,2.32783,-1,2.318
5220,-3,2.3345,-1,2.318
5221,-3.01,2.3345,-1,1.159
5222,-3.01,2.34117,-1,-0.5795
5223,-3.02,2.34117,-1,-1.159
5224,-3.01,2.34117,-1.2,-1.159
5225,-3.02,2.3345,-1,-2.318
5226,-3.01,2.3345,-0.8,-3.477
5227,-3.03,2.34117,-1,-5.2155
5228,-3.02,2.34117,-1,-5.2155
5229,-3.01,2.34117,-1,-6.3745
5230,-3.03,2.34117,-1,-8.113
5231,-3.01,2.34117,-0.8,-8.6925
5232,-3.02,2.34117,-1,-9.851501
5233,-3.02,2.34117,-1,-10.431
5234,-3.03,2.34784,-0.8,-11.59
5235,-3.02,2.34117,-1.2,-12.749
5236,-3.02,2.34784,-1,-13.3285
5237,-3.02,2.34117,-1.2,-14.4875
5238,-3.02,2.34784,-1.2,-15.067
5239,-3.02,2.34784,-1.2,-15.6465
5240,-3.02,2.34784,-1,-16.8055
5241,-3.03,2.35451,-0.8,-19.1235
5242,-3.02,2.35451,-1,-20.2825
5243,-3.02,2.35451,-1,-21.4415
5244,-3.01,2.35451,-0.8,-22.6005
5245,-3.01,2.35451,-1.2,-23.7595
5246,-3.01,2.35451,-1,-24.9185
5247,-3.01,2.35451,-0.8,-25.498
5248,-3.01,2.35451,-0.8,-27.2365
5249,-3.01,2.35451,-1,-28.3955
5250,-3.01,2.36118,-1,-29.5545
5251,-3.02,2.35451,-1,-30.7135
5252,-3.02,2.36118,-0.8,-31.293
5253,-3.02,2.36118,-1,-33.0315
5254,-3.02,2.36118,-0.8,-34.77
5255,-3.02,2.36118,-0.8,-35.3495
5256,-3.01,2.36118,-0.8,-36.5085
5257,-3.02,2.36118,-0.8,-38.247
5258,-3.02,2.36118,-0.8,-40.565
5259,-3.02,2.36118,-0.8,-40.565
5260,-3.03,2.36118,-1,-41.1445
5261,-3.02,2.36785,-1,-44.042
5262,-3.01,2.36785,-1,-45.7805
5263,-3.02,2.36118,-0.6,-46.9395
5264,-3.01,2.36785,-0.8,-47.519
5265,-3.02,2.36785,-0.8,-49.2575
5266,-3.02,2.36785,-0.8,-50.4165
5267,-3.02,2.36785,-0.6,-51.5755
5268,-3.02,2.36785,-0.6,-52.155
5269,-3.01,2.36785,-0.4,-53.8935
5270,-3.02,2.37452,-0.6,-55.632
5271,-3.02,2.37452,-0.8,-57.95
5272,-3.03,2.37452,-0.6,-59.109
5273,-3.02,2.37452,-0.8,-60.8475
5274,-3.02,2.37452,-0.6,-62.0065
5275,-3.03,2.37452,-0.4,-64.3245
5276,-3.01,2.37452,-0.6,-64.904
5277,-3.03,2.37452,-0.6,-66.6425
5278,-3.03,2.38119,-0.6,-67.80151
5279,-3.03,2.38119,-0.4,-69.54
5280,-3.03,2.38119,-0.6,-70.1195
5281,-3.04,2.37452,-0.6,-71.858
5282,-3.03,2.38119,-0.6,-74.176
5283,-3.03,2.38119,-0.6,-74.7555
5284,-3.03,2.38119,-0.4,-76.494
5285,-3.03,2.38119,-0.6,-78.23251
5286,-3.04,2.38786,-0.4,-79.3915
5287,-3.04,2.38786,-0.6,-81.7095
5288,-3.04,2.38786,-0.4,-82.8685
5289,-3.03,2.38786,-0.4,-84.607
5290,-3.02,2.38786,-0.4,-85.76601
5291,-3.04,2.38786,-0.4,-87.5045
5292,-3.03,2.38786,-0.8,-88.66351
5293,-3.04,2.39453,-0.4,-89.8225
5294,-3.02,2.39453,-0.6,-90.98151
5295,-3.04,2.38786,-0.6,-92.72
5296,-3.03,2.38786,-0.6,-94.4585
5297,-3.03,2.38786,-0.6,-95.038
5298,-3.04,2.39453,-0.4,-97.356
5299,-3.03,2.39453,-0.4,-99.674
5300,-3.04,2.39453,-0.6,-99.674
5301,-3.03,2.39453,-0.8,-101.992
5302,-3.03,2.39453,-0.6,-103.7305
5303,-3.03,2.39453,-0.4,-104.8895
5304,-3.03,2.4012,-0.4,-104.8895
5305,-3.06,2.40787,-0.6,-106.628
5306,-3.05,2.4012,-0.6,-107.2075
5307,-3.03,2.4012,-0.4,-108.3665
5308,-3.04,2.4012,-0.4,-110.105
5309,-3.04,2.4012,-0.4,-111.8435
5310,-3.04,2.40787,-0.2,-113.0025
5311,-3.04,2.40787,-0.2,-113.582
5312,-3.05,2.40787,-0.2,-115.3205
5313,-3.04,2.40787,-0.4,-117.059
5314,-3.03,2.40787,-0.2,-118.218
5315,-3.04,2.40787,-0.2,-118.218
5316,-3.04,2.40787,-0.2,-119.377
5317,-3.04,2.41454,-0.2,-121.1155
5318,-3.03,2.41454,-0.2,-122.2745
5319,-3.05,2.41454,0,-123.4335
5320,-3.04,2.41454,-0.2,-123.4335
5321,-3.04,2.41454,-0.2,-125.172
5322,-3.04,2.42121,-0.4,-126.331
5323,-3.04,2.41454,-0.4,-126.9105
5324,-3.05,2.42121,-0.2,-128.649
5325,-3.04,2.42121,-0.2,-128.649
5326,-3.05,2.42121,0,-129.2285
5327,-3.06,2.42121,0,-130.3875
5328,-3.06,2.42121,0,-130.967
5329,-3.04,2.42121,0,-132.126
5330,-3.05,2.42121,0,-133.8645
5331,-3.06,2.42788,0,-135.0235
5332,-3.05,2.42121,0,-136.1825
5333,-3.06,2.42788,0,-136.1825
5334,-3.05,2.42788,0,-137.3415
